@relation mobile_gt
@attribute srcport numeric
@attribute proto numeric
@attribute dstport numeric
@attribute inTotalpkts numeric
@attribute inTotalsize numeric
@attribute inMinsize numeric
@attribute inMaxsize numeric
@attribute inMeansize numeric
@attribute inStdsize numeric
@attribute inKurtosisSize numeric
@attribute inSkewnessSize numeric
@attribute inStandardErrorSize numeric
@attribute inMiniat numeric
@attribute inMaxiat numeric
@attribute inMeaniat numeric
@attribute inStdiat numeric
@attribute inDuration numeric
@attribute outTotalpkts numeric
@attribute outTotalsize numeric
@attribute outMinsize numeric
@attribute outMaxsize numeric
@attribute outMeansize numeric
@attribute outStdsize numeric
@attribute outKurtosisSize numeric
@attribute outSkewnessSize numeric
@attribute outStandardErrorSize numeric
@attribute outMiniat numeric
@attribute outMaxiat numeric
@attribute outMeaniat numeric
@attribute outStdiat numeric
@attribute outDuration numeric
@attribute behavior {chat,browser,video,search}
@data
37016,6,80,6,1958,40,1400,326.33333,496.24244,1.46783,1.87691,202.59013,0.000012,0.32032,0.17611,0.14456,0.880568,7,1000,40,740,142.85714,243.8802,3.01898,2.3775,92.17805,0,0.560285,0.14679,0.20362,0.88072,chat
41623,6,443,12,6204,40,1400,517,625.16078,-1.36399,0.76281,180.46837,0.000001,209.947853,19.17509,60.32782,210.925947,14,1554,40,480,111,134.76328,2.27725,1.98364,36.017,0.000012,209.689782,16.23737,55.84504,211.085779,chat
41623,6,443,2,154,77,77,77,0,-3,0,0,209.978296,209.978296,209.9783,0,209.978296,4,234,40,77,58.5,18.5,-1.66667,0,9.25,0.15487,209.726931,70.04389,98.77083,210.131672,chat
42239,6,443,17,8811,40,1400,518.29412,551.7368,-1.10608,0.75958,133.81583,0.000004,0.214836,0.03382,0.07023,0.541097,19,1163,40,237,61.21053,49.87202,6.6789,2.89956,11.44143,0.000001,56.526586,3.18226,12.9381,57.280602,chat
41729,6,80,19,21457,40,1400,1129.31579,516.96646,0.48428,-1.56688,118.60024,0.000001,30.650466,1.72624,7.01546,31.072352,20,1211,40,335,60.55,63.29729,15.60795,4.27118,14.15371,0.000066,30.693773,1.64952,6.84622,31.340852,chat
41673,6,443,8,5048,52,1400,631,602.57593,-1.52919,0.51165,213.04276,0.000002,0.121807,0.03288,0.05156,0.230178,10,848,52,246,84.8,65.43516,1.60102,1.87823,20.69241,0.000016,56.846766,6.36449,17.84832,57.280381,chat
39086,6,8080,5,436,52,220,87.2,66.47225,1.04862,1.86499,29.72729,0.000093,0.23637,0.11016,0.10904,0.440627,7,1660,52,932,237.14286,316.44969,1.00994,1.65997,119.60674,0.000008,0.240099,0.10664,0.10745,0.639864,chat
39088,6,8080,5,380,40,208,76,66.16343,1.03069,1.85247,29.58919,0.000004,0.23892,0.11009,0.11043,0.440342,7,1588,40,920,226.85714,315.51655,1.01723,1.66132,119.25405,0.000019,0.240001,0.10661,0.10741,0.639686,chat
41681,6,443,2,112,52,60,56,4,-1,0,2.82843,57.173928,57.173928,57.17393,0,57.173928,4,216,52,60,54,3.4641,0.11111,1.5396,1.73205,0.121601,57.052098,19.11916,26.82265,57.357485,chat
49021,6,443,16,10578,40,1400,661.125,607.60728,-1.67346,0.25978,151.90182,0.000002,210.00946,14.21387,52.33095,213.20805,20,2705,40,480,135.25,158.66502,-0.28827,1.27095,35.47858,0.000002,209.867317,11.22859,46.82127,213.34321,chat
49021,6,443,2,154,77,77,77,0,-3,0,0,210.00928,210.00928,210.00928,0,210.00928,4,234,40,77,58.5,18.5,-1.66667,0,9.25,0.089446,209.892431,70.03329,98.89535,210.099864,chat
49021,6,443,8,1623,40,835,202.875,256.53384,2.34689,2.04937,90.69841,0.000053,210.075417,40.46567,73.40217,283.25969,14,1463,40,375,104.5,112.49746,2.2012,2.03534,30.06621,0.000011,209.879325,21.80365,57.445,283.447438,chat
43914,6,8080,6,2194,40,1400,365.66667,508.61173,0.56348,1.50328,207.63987,0.000081,0.278543,0.10565,0.118,0.528253,6,629,40,409,104.83333,136.22337,2.01469,2.13306,55.61296,0.000008,0.217046,0.10567,0.09699,0.528372,chat
46947,6,8080,9,1276,40,371,141.77778,122.17363,-0.13974,1.27983,40.72454,0.000059,210.069752,26.76693,69.28982,214.135479,15,2333,40,860,155.53333,220.05389,4.69354,2.38845,56.81767,0.000125,209.881973,15.30684,53.97128,214.295773,chat
46947,6,8080,2,154,77,77,77,0,-3,0,0,210.143396,210.143396,210.1434,0,210.143396,4,234,40,77,58.5,18.5,-1.66667,0,9.25,0.109105,210.035371,70.0849,98.95992,210.254711,chat
45981,6,443,7,3714,40,1400,530.57143,570.51627,-0.93284,0.85803,215.63488,0.000002,56.848734,9.54713,21.15414,57.282751,10,767,40,237,76.7,64.73338,1.64309,1.86343,20.47049,0.000008,56.52682,6.38492,17.72814,57.464287,chat
43741,6,8080,9,899,40,371,99.88889,101.4226,3.44538,2.29926,33.80753,0.000016,29.350291,3.78257,9.66475,30.260539,13,1481,40,480,113.92308,142.16483,1.6829,1.85162,39.42943,0.000131,29.099302,2.53195,8.01112,30.383426,chat
45989,6,443,3,132,40,52,44,5.65685,-0.75,1.06066,3.26599,0.000517,57.175399,28.58796,28.58744,57.175916,4,180,40,60,45,8.66025,0.11111,1.5396,4.33013,0.123875,57.049886,19.11917,26.82108,57.357509,chat
42772,6,8080,5,380,40,208,76,66.16343,1.03069,1.85247,29.58919,0.000008,0.327132,0.16158,0.16112,0.646333,7,1252,40,584,178.85714,216.40929,-0.42582,1.21045,81.79502,0.000065,0.228762,0.14423,0.08295,0.865361,chat
40249,6,80,2,112,52,60,56,4,-1,0,2.82843,57.073794,57.073794,57.07379,0,57.073794,4,216,52,60,54,3.4641,0.11111,1.5396,1.73205,0.128866,56.945108,19.08606,26.7704,57.258175,chat
47834,6,80,5,555,40,383,111,136.07939,1.05509,1.8696,60.85655,0.00389,0.299493,0.131,0.12485,0.524008,5,1084,40,904,216.8,343.6873,1.05929,1.87264,153.70163,0.100014,0.199804,0.13099,0.04065,0.52395,chat
45177,6,443,49,49253,40,1400,1005.16327,599.85425,-1.1298,-0.90719,85.69346,0.000001,0.317767,0.02219,0.07117,1.065163,49,3088,40,842,63.02041,118.21608,36.60517,6.11792,16.88801,0,0.230975,0.027,0.06198,1.295844,chat
48193,6,443,10,3865,40,1400,386.5,525.67885,0.18719,1.41281,166.23425,0.000002,59.696658,6.81278,18.6987,61.315021,11,795,40,237,72.27273,63.08161,2.18651,2.01091,19.01982,0.000079,60.303758,6.13151,18.05769,61.315131,chat
44986,6,8080,5,436,52,220,87.2,66.47225,1.04862,1.86499,29.72729,0.000447,0.311422,0.13237,0.13485,0.529479,7,1324,52,596,189.14286,217.38933,-0.42713,1.21264,82.16544,0.0005,0.213055,0.12377,0.09144,0.742647,chat
43885,6,443,8,5048,52,1400,631,602.57593,-1.52919,0.51165,213.04276,0,0.2361,0.06081,0.0962,0.425666,10,848,52,246,84.8,65.43516,1.60102,1.87823,20.69241,0.000007,87.723204,9.82413,27.54163,88.417137,chat
44463,6,443,21,9033,40,1400,430.14286,528.67852,-0.53603,1.08618,115.36711,0.000001,60.000349,3.07809,13.05982,61.561794,23,1347,40,237,58.56522,45.76198,8.9039,3.24241,9.54203,0.000001,60.819727,3.96887,13.44006,87.315067,chat
44451,6,443,16,4867,40,1400,304.1875,462.70755,1.41511,1.78629,115.67689,0.000002,60.021436,4.08771,14.95,61.315602,16,1019,40,237,63.6875,53.9325,4.99795,2.60891,13.48313,0.000066,60.415833,5.89449,15.96059,88.417355,chat
45059,6,80,34,36583,40,1400,1075.97059,520.33188,-0.56685,-1.12467,89.23618,0.000001,30.736076,0.94891,5.266,31.313884,28,1729,40,337,61.75,53.34097,23.26622,5.07285,10.0805,0.000002,30.810794,1.17212,5.81298,31.647321,chat
48205,6,443,10,3865,40,1400,386.5,525.67885,0.18719,1.41281,166.23425,0.000002,59.674375,6.84009,18.68194,61.560829,11,807,40,237,73.36364,62.61611,2.19451,2.00889,18.87947,0.000656,60.171806,6.1561,18.00575,61.561005,chat
37619,6,80,5,555,40,383,111,136.07939,1.05509,1.8696,60.85655,0.000603,0.298655,0.14949,0.13877,0.597966,5,921,40,741,184.2,278.50774,1.0576,1.87141,124.55245,0.000098,0.299362,0.14969,0.11263,0.598744,chat
48497,6,80,3,194,40,77,64.66667,17.44197,-0.75,-1.06066,10.07012,0.000026,210.164988,105.08251,105.08248,210.165014,4,234,40,77,58.5,18.5,-1.66667,0,9.25,0.125858,210.039156,70.09914,98.95253,210.297418,chat
48497,6,80,66,44600,40,1400,675.75758,628.62891,-1.84008,0.19714,77.37887,0.000001,146.834674,4.29615,18.54553,279.249796,53,5688,40,396,107.32075,107.74774,2.26394,1.89221,14.80029,0.000015,10.17935,0.93416,1.81495,48.576103,chat
45057,6,80,109,146328,40,1400,1342.45872,264.38541,18.10857,-4.47727,25.32353,0,30.64052,0.28995,2.93435,31.31414,110,5325,40,337,48.40909,28.58076,92.37811,9.4391,2.72507,0,30.653605,0.28957,2.92201,31.562713,chat
42445,6,80,4,216,52,60,54,3.4641,0.11111,1.5396,1.73205,0.482717,60.187984,29.47274,24.40508,88.418221,6,332,52,64,55.33333,4.85341,-0.61752,1.05742,1.98139,0.167255,60.960832,17.76654,23.96963,88.832697,chat
43897,6,443,9,5169,52,1400,574.33333,590.29014,-1.31845,0.72061,196.76338,0.000001,0.209431,0.065,0.08907,0.520016,11,924,52,246,84,62.23124,2.15912,2.01477,18.76342,0.000056,86.682293,8.73145,25.9837,87.314463,chat
42457,6,80,4,216,52,60,54,3.4641,0.11111,1.5396,1.73205,0.507468,60.204867,29.10534,24.43547,87.316006,6,332,52,64,55.33333,4.85341,-0.61752,1.05742,1.98139,0.205053,60.920399,17.57212,23.79224,87.860577,chat
40334,6,443,58,71858,40,1400,1238.93103,411.77994,3.50659,-2.30989,54.06936,0,24.368118,0.57402,3.23061,32.719002,59,3455,40,396,58.55932,73.91527,14.99047,4.13742,9.62295,0,24.412291,0.56413,3.20865,32.719262,chat
40334,6,443,29,33748,40,1400,1163.72414,476.70709,1.04395,-1.69669,88.52228,0.000001,32.74845,1.62949,6.14143,45.625716,29,2276,40,396,78.48276,107.93313,5.03763,2.69,20.04268,0.000009,32.938061,1.62357,6.18158,45.46004,chat
40334,6,443,2,117,40,77,58.5,18.5,-1,0,13.08148,0.000006,0.000006,0.00001,0,0.000006,2,117,40,77,58.5,18.5,-1,0,13.08148,0.131347,0.131347,0.13135,0,0.131347,chat
40334,6,443,17,21117,40,1400,1242.17647,432.26411,4.05518,-2.52287,104.83945,0.000001,92.742268,12.10855,24.28655,193.736765,2,117,40,77,58.5,18.5,-1,0,13.08148,0.104709,0.104709,0.10471,0,0.104709,chat
41756,6,80,5,941,40,769,188.2,290.43719,1.06089,1.87381,129.88746,0.00341,0.181699,0.11862,0.07064,0.474466,5,920,40,740,184,278.10789,1.05759,1.8714,124.37363,0.000117,0.341485,0.11865,0.13654,0.474596,chat
45742,6,80,5,941,40,769,188.2,290.43719,1.06089,1.87381,129.88746,0.001373,0.187692,0.11998,0.07315,0.479932,5,920,40,740,184,278.10789,1.05759,1.8714,124.37363,0.000082,0.341588,0.12003,0.13554,0.480139,chat
46342,6,80,5,1213,40,1041,242.6,399.22705,1.06165,1.87437,178.53977,0.000498,0.214386,0.13181,0.07968,0.527235,5,920,40,740,184,278.10789,1.05759,1.8714,124.37363,0.000252,0.304093,0.13184,0.13122,0.527375,chat
41764,6,80,5,941,40,769,188.2,290.43719,1.06089,1.87381,129.88746,0.001738,0.186732,0.12066,0.07256,0.482657,5,920,40,740,184,278.10789,1.05759,1.8714,124.37363,0.000673,0.358669,0.12062,0.14536,0.482468,chat
41752,6,80,6,1638,40,1400,273,504.09754,2.03698,2.14495,205.79696,0.000021,0.654959,0.21344,0.23885,1.067188,6,1146,40,926,191,328.78311,2.0357,2.14426,134.22514,0.00002,0.844709,0.21346,0.3201,1.067291,chat
41760,6,80,5,941,40,769,188.2,290.43719,1.06089,1.87381,129.88746,0.001121,0.18748,0.12042,0.07269,0.481692,5,920,40,740,184,278.10789,1.05759,1.8714,124.37363,0.000525,0.350345,0.12045,0.14138,0.481805,chat
38466,6,80,11,10313,40,1400,937.54545,618.07316,-1.40408,-0.68637,186.35607,0.000001,17.790188,1.78937,5.33369,17.893715,12,901,40,441,75.08333,110.46527,7.95472,3.27492,31.88858,0.000014,17.980561,1.65361,5.16318,18.189708,chat
39525,6,443,45,45525,40,1400,1011.66667,597.73774,-1.05395,-0.95327,89.10548,0.000001,0.329373,0.03064,0.0855,1.348323,45,3026,40,844,67.24444,123.08139,33.33332,5.85431,18.34789,0.000001,0.211682,0.03512,0.07131,1.545486,chat
41770,6,80,5,941,40,769,188.2,290.43719,1.06089,1.87381,129.88746,0.001011,0.18101,0.12045,0.07252,0.481781,5,920,40,740,184,278.10789,1.05759,1.8714,124.37363,0.000392,0.357864,0.12046,0.14592,0.481856,chat
41766,6,80,5,941,40,769,188.2,290.43719,1.06089,1.87381,129.88746,0.004822,0.188882,0.11851,0.07029,0.474029,5,920,40,740,184,278.10789,1.05759,1.8714,124.37363,0.000109,0.34014,0.11853,0.13577,0.474132,chat
40039,6,80,57,64536,40,1400,1132.21053,491.36586,0.05167,-1.39424,65.083,0.000001,30.513055,0.55514,4.03967,31.087869,58,2782,40,338,47.96552,38.78587,51.85825,7.32998,5.09283,0.000002,30.534794,0.5494,4.00723,31.315956,chat
39469,6,80,80,106806,40,1400,1335.075,277.20894,16.32401,-4.26836,30.9929,0,29.85556,0.38595,3.337,30.490139,81,4325,40,337,53.39506,32.34295,70.90836,8.41014,3.59366,0,30.031326,0.38526,3.33568,30.820709,chat
41724,6,80,5,1101,40,929,220.2,354.43047,1.06142,1.8742,158.50613,0.000006,0.212834,0.10728,0.09095,0.429117,6,1020,40,788,170,276.48026,2.03358,2.14307,112.87259,0.000058,0.207395,0.08585,0.07625,0.429263,chat
41768,6,80,5,941,40,769,188.2,290.43719,1.06089,1.87381,129.88746,0.000974,0.180087,0.1187,0.07138,0.474811,6,960,40,740,160,259.48667,2.03308,2.14284,105.93499,0.00427,0.340454,0.09625,0.12947,0.481274,chat
46344,6,80,5,1213,40,1041,242.6,399.22705,1.06165,1.87437,178.53977,0.004162,0.237637,0.16002,0.09193,0.640082,5,920,40,740,184,278.10789,1.05759,1.8714,124.37363,0.0003,0.325253,0.16006,0.1216,0.640232,chat
46308,6,8888,4,204,40,60,51,7.14143,-0.28258,-0.54913,3.57071,0.151164,43.329094,14.61307,20.30547,43.839218,5,268,52,60,53.6,3.2,1.0625,1.875,1.43108,0.10522,43.223828,10.95982,18.628,43.839265,chat
44016,6,8888,2,112,52,60,56,4,-1,0,2.82843,8.137804,8.137804,8.1378,0,8.137804,4,216,52,60,54,3.4641,0.11111,1.5396,1.73205,0.102387,8.035318,2.7571,3.73229,8.271288,chat
45139,6,443,10,6772,40,1400,677.2,621.01156,-1.68254,0.1987,196.3811,0.000004,33.111935,5.95922,11.4357,53.632941,12,875,40,241,72.91667,60.72542,2.88254,2.16713,17.52992,0.000036,32.876486,4.87573,10.53395,53.63305,chat
42211,6,443,3,144,40,52,48,5.65685,-0.75,-1.06066,3.26599,1.358698,6.574834,3.96677,2.60807,7.933532,5,220,40,60,44,8,1.0625,1.875,3.57771,0.213696,6.394625,2.04052,2.55396,8.162075,chat
42940,6,8080,7,1076,40,627,153.71429,196.50061,2.6642,2.22519,74.27025,0.000092,0.852881,0.22889,0.30119,1.373313,9,1358,40,517,150.88889,168.99799,0.26749,1.37072,56.33266,0.001554,0.516102,0.1889,0.15037,1.511202,chat
44225,6,443,9,5372,40,1400,596.88889,603.3301,-1.45779,0.48075,201.11003,0.000002,33.899284,6.82242,12.13004,54.579388,11,798,40,240,72.54545,63.79564,2.25619,2.02582,19.23511,0.000005,33.668197,5.45795,11.10024,54.57952,chat
45147,6,443,4,184,40,52,46,6,-1.66667,0,3,1.47568,30.144721,17.80297,12.0386,53.408898,5,220,40,60,44,8,1.0625,1.875,3.57771,0.189191,30.185049,13.35226,12.91164,53.409054,chat
44413,6,443,8,5332,40,1400,666.5,604.894,-1.56911,0.26035,213.86232,0.000001,2.773769,0.47116,0.94733,3.298146,11,786,40,240,71.45455,64.23871,2.25424,2.0305,19.3687,0.000019,2.461738,0.35051,0.71205,3.505096,chat
39397,6,443,8,5332,40,1400,666.5,604.894,-1.56911,0.26035,213.86232,0.000001,20.001226,2.9467,6.96381,20.626922,14,907,40,241,64.78571,58.60056,4.00112,2.42386,15.66166,0.00002,77.735285,7.81211,20.8534,101.557404,chat
44483,6,443,3,144,40,52,48,5.65685,-0.75,-1.06066,3.26599,0.094884,1.377736,0.73631,0.64143,1.47262,5,220,40,60,44,8,1.0625,1.875,3.57771,0.100199,1.281145,0.41997,0.49851,1.679869,chat
43437,6,80,7,783,40,371,111.85714,112.30243,1.82552,1.89729,42.44633,0.000005,129.515076,21.68831,48.22172,130.129849,10,1361,40,480,136.1,155.37982,0.39572,1.44787,49.13541,0.000004,129.363327,14.47674,40.61859,130.290673,chat
39403,6,443,3,144,40,52,48,5.65685,-0.75,-1.06066,3.26599,1.1341,30.613163,15.87363,14.73953,31.747263,8,340,40,60,42.5,6.61438,4.02041,2.59176,2.33854,0.205113,66.438785,14.41963,23.54818,100.93743,chat
37618,6,80,5,1277,40,1105,255.4,424.82542,1.06175,1.87444,189.9877,0.000441,0.352401,0.16272,0.13584,0.650868,5,897,40,717,179.4,268.91158,1.05724,1.87115,120.26092,0.102168,0.325202,0.16273,0.094,0.650904,chat
43133,6,443,8,5332,40,1400,666.5,604.894,-1.56911,0.26035,213.86232,0.000001,15.557582,2.29513,5.41557,16.06592,11,811,40,241,73.72727,63.56971,2.28842,2.02912,19.16699,0.00001,15.253282,1.61987,4.54562,16.198733,chat
43135,6,443,8,5332,40,1400,666.5,604.894,-1.56911,0.26035,213.86232,0.000002,15.556367,2.29497,5.41514,16.064803,11,786,40,240,71.45455,64.23871,2.25424,2.0305,19.3687,0.00002,15.252152,1.61984,4.54524,16.198447,chat
45913,6,80,6,3338,40,1400,556.33333,610.15016,-1.23861,0.69911,249.09276,0.000002,16.897915,3.44055,6.72969,17.202756,11,867,40,447,78.81818,116.56977,6.96302,3.1172,35.14711,0.000035,258.591479,27.92396,77.04889,279.239646,chat
43540,6,443,32,29068,40,1400,908.375,636.99562,-1.64959,-0.55347,112.60598,0.000001,0.422953,0.03341,0.1034,1.035591,32,2468,40,843,77.125,144.53044,22.61092,4.90098,25.54961,0.000011,0.314203,0.04003,0.0816,1.241078,chat
42811,6,443,8,5332,40,1400,666.5,604.894,-1.56911,0.26035,213.86232,0.000004,2.329329,0.39062,0.79636,2.734343,11,787,40,241,71.54545,64.47743,2.27717,2.03536,19.44068,0.000032,2.018682,0.29272,0.58594,2.927234,chat
47415,6,8080,13,1432,40,371,110.15385,115.37554,1.43045,1.80285,31.99942,0.000034,74.129154,8.67792,21.14048,104.135061,17,2074,40,480,122,140.69157,1.01016,1.63922,34.12272,0.000217,74.00733,6.51628,18.63936,104.260423,chat
42205,6,443,8,5332,40,1400,666.5,604.894,-1.56911,0.26035,213.86232,0.000002,7.618665,1.16245,2.6383,8.137184,11,799,40,241,72.63636,64.03447,2.27939,2.03078,19.30712,0.000061,7.310609,0.8366,2.16076,8.365953,chat
45761,6,80,2,112,52,60,56,4,-1,0,2.82843,3.298909,3.298909,3.29891,0,3.298909,4,216,52,60,54,3.4641,0.11111,1.5396,1.73205,0.206319,3.088785,1.16846,1.35787,3.505393,chat
44944,6,8888,3,164,52,60,54.66667,3.77124,-0.75,1.06066,2.17732,0.353501,16.066425,8.20996,7.85646,16.419926,5,268,52,60,53.6,3.2,1.0625,1.875,1.43108,0.000333,15.964376,4.14005,6.82926,16.560219,chat
45894,6,443,57,6643,40,818,116.54386,174.40033,7.88117,2.85138,23.09989,0.000002,0.30905,0.03138,0.07715,1.757062,93,111174,40,1400,1195.41935,473.89837,1.9151,-1.97249,49.14097,0.000005,0.203685,0.02139,0.05175,1.967584,chat
45573,6,80,3,164,52,60,54.66667,3.77124,-0.75,1.06066,2.17732,0.000006,54.599485,27.29975,27.29974,54.599491,4,216,52,60,54,3.4641,0.11111,1.5396,1.73205,0.193263,54.260861,18.26424,25.45352,54.792734,chat
39867,6,443,5,834,40,625,166.8,229.49806,1.04043,1.85901,102.63465,0.000648,2.396441,0.70104,0.98234,2.804143,8,799,40,402,99.875,118.41288,3.10406,2.27942,41.86527,0.09848,2.192516,0.42815,0.72162,2.997063,chat
42821,6,443,3,144,40,52,48,5.65685,-0.75,-1.06066,3.26599,1.258991,1.283665,1.27133,0.01234,2.542656,5,220,40,60,44,8,1.0625,1.875,3.57771,0.193059,1.269504,0.68397,0.48757,2.735893,chat
44622,6,8888,2,112,52,60,56,4,-1,0,2.82843,2.734545,2.734545,2.73454,0,2.734545,4,216,52,60,54,3.4641,0.11111,1.5396,1.73205,0.18857,2.542247,0.97438,1.10865,2.923146,chat
49380,6,443,8,5332,40,1400,666.5,604.894,-1.56911,0.26035,213.86232,0.000002,20.002202,2.93437,6.96898,20.540581,14,906,40,240,64.71429,58.38594,3.97281,2.41884,15.6043,0.000013,78.93439,7.85718,21.18057,102.143301,chat
42819,6,443,3,144,40,52,48,5.65685,-0.75,-1.06066,3.26599,1.009668,1.533377,1.27152,0.26185,2.543045,5,220,40,60,44,8,1.0625,1.875,3.57771,0.19313,1.513287,0.68409,0.5409,2.73635,chat
46034,6,8888,2,112,52,60,56,4,-1,0,2.82843,54.599339,54.599339,54.59934,0,54.599339,4,216,52,60,54,3.4641,0.11111,1.5396,1.73205,0.130858,54.468218,18.26203,25.60165,54.786102,chat
37748,6,443,12,9293,52,1400,774.41667,630.60149,-1.84762,-0.04967,182.03897,0.000002,0.304827,0.05692,0.09997,0.626149,14,1138,52,248,81.28571,55.72179,3.89649,2.3904,14.89228,0.000002,97.851347,7.59122,26.05597,98.685838,chat
45781,6,80,2,112,52,60,56,4,-1,0,2.82843,1.049088,1.049088,1.04909,0,1.049088,4,216,52,60,54,3.4641,0.11111,1.5396,1.73205,0.206217,0.835829,0.41849,0.29512,1.255459,chat
39100,6,80,5,539,40,367,107.8,129.68331,1.05433,1.86906,57.99614,0.001088,0.270827,0.13838,0.10732,0.553539,5,1006,40,826,201.2,312.49602,1.05861,1.87215,139.75247,0.082471,0.260856,0.13843,0.07139,0.553702,chat
44433,6,443,8,5332,40,1400,666.5,604.894,-1.56911,0.26035,213.86232,0.000003,0.612238,0.14982,0.21119,1.048732,11,786,40,240,71.45455,64.23871,2.25424,2.0305,19.3687,0.000045,0.315364,0.12552,0.1286,1.255201,chat
49396,6,443,8,5332,40,1400,666.5,604.894,-1.56911,0.26035,213.86232,0.000001,20.001581,2.93091,6.97001,20.516352,14,930,40,240,66.42857,57.80845,3.95971,2.40661,15.44996,0.000003,77.937384,7.80333,20.90719,101.443253,chat
43454,6,80,34,42169,40,1400,1240.26471,411.07058,4.00374,-2.42746,70.49802,0.000001,29.811425,0.9156,5.10833,30.214755,35,1968,40,340,56.22857,49.08249,29.86626,5.66976,8.29645,0.000003,29.87982,0.897,5.04559,30.498119,chat
44503,6,443,4,184,40,52,46,6,-1.66667,0,3,1.124884,30.208652,14.37277,12.01359,43.118321,5,220,40,60,44,8,1.0625,1.875,3.57771,0.205982,30.262001,10.77965,12.09452,43.118597,chat
42021,6,80,3,164,52,60,54.66667,3.77124,-0.75,1.06066,2.17732,38.480553,60.205356,49.34295,10.8624,98.685909,4,216,52,60,54,3.4641,0.11111,1.5396,1.73205,0.201481,60.336325,32.89535,24.82934,98.686049,chat
42207,6,443,8,5332,40,1400,666.5,604.894,-1.56911,0.26035,213.86232,0.000001,7.613643,1.16176,2.63654,8.132338,11,786,40,240,71.45455,64.23871,2.25424,2.0305,19.3687,0.00007,7.307129,0.83655,2.15966,8.365496,chat
46242,6,8888,2,112,52,60,56,4,-1,0,2.82843,1.048936,1.048936,1.04894,0,1.048936,4,216,52,60,54,3.4641,0.11111,1.5396,1.73205,0.109735,0.939308,0.41836,0.37046,1.255085,chat
41460,6,80,5,685,40,513,137,188.05744,1.05864,1.87216,84.10184,0.004533,0.243486,0.12913,0.10566,0.516538,5,984,40,804,196.8,303.6988,1.05838,1.87198,135.81823,0.098826,0.194048,0.12914,0.03859,0.516555,chat
39170,6,443,11,6614,52,1400,601.27273,609.49876,-1.53776,0.56269,183.77079,0.000001,0.215665,0.06389,0.09731,0.638906,12,978,52,248,81.5,60.69116,2.76873,2.161,17.52003,0.000007,0.293626,0.09537,0.0909,1.049051,chat
49921,6,443,10,6493,52,1400,649.3,619.08385,-1.67484,0.38939,195.7715,0.000001,0.314507,0.06803,0.127,0.612282,11,926,52,248,84.18182,62.7054,2.2054,2.02449,18.90639,0,8.592462,0.95131,2.54915,9.513079,chat
46432,6,80,20,7255,40,1400,362.75,464.6363,1.03391,1.59086,103.89583,0.000002,182.165132,11.39611,40.39836,216.526146,25,4002,40,396,160.08,159.24696,-1.33756,0.77066,31.84939,0.000663,182.127839,9.01203,36.23762,216.288796,chat
46432,6,80,89,20137,40,1171,226.25843,252.66701,1.14934,1.25141,26.78265,0.000008,48.408137,3.29416,7.15852,289.885914,92,16012,40,396,174.04348,160.49461,-1.58552,0.56166,16.73272,0.00005,48.598204,3.1823,7.1126,289.589314,chat
46432,6,80,20,6686,40,1003,334.3,325.57151,-0.82923,0.62767,72.8,0.29948,119.258627,9.5403,26.2872,181.265664,20,4360,40,396,218,178,-1.94737,0,39.80201,0.188498,119.397234,9.52957,26.34407,181.061891,chat
46432,6,80,39,10160,40,1400,260.51282,380.05957,3.59417,2.1549,60.85824,0.000001,178.958336,7.38586,29.12821,280.662864,45,5333,40,396,118.51111,125.9897,0.63423,1.5635,18.78144,0.000002,178.671584,6.38274,27.13626,280.840769,chat
46432,6,80,20,3543,40,955,177.15,216.3752,5.98838,2.48536,48.38297,0.002089,165.799056,13.30448,36.77274,252.785078,30,3429,40,396,114.3,122.35335,0.8904,1.63469,22.33856,0,165.616927,8.72081,30.38581,252.903451,chat
45145,6,443,4,184,40,52,46,6,-1.66667,0,3,1.04987,30.1654,17.80294,12.28513,53.408822,5,220,40,60,44,8,1.0625,1.875,3.57771,0.189241,30.256207,13.35227,13.08281,53.409063,chat
