@relation mobile_gt
@attribute srcport numeric
@attribute proto numeric
@attribute dstport numeric
@attribute totalpkts numeric
@attribute totalsize numeric
@attribute minsize numeric
@attribute maxsize numeric
@attribute meansize numeric
@attribute stdsize numeric
@attribute kurtosisSize numeric
@attribute skewnessSize numeric
@attribute standardErrorSize numeric
@attribute miniat numeric
@attribute maxiat numeric
@attribute meaniat numeric
@attribute stdiat numeric
@attribute duration numeric
@attribute behavior {chat,browser,video,search}
@data
44442,6,443,88,35757,40,1400,406.32955,496.71383,-0.2462,1.1259,52.94987,0.000011,19.761044,0.80766,2.81974,70.265999,video
42320,6,443,45,15412,40,1400,342.48889,454.1352,1.12363,1.56785,67.69848,0.00002,138.236351,3.81035,20.71333,167.655385,video
40321,6,80,128,80741,52,1400,630.78906,631.36914,-1.78956,0.30332,55.80568,0,30.729085,0.35596,2.78848,45.207038,video
38955,6,80,120,79456,52,1400,662.13333,577.78547,-1.65435,0.17602,52.74436,0.000001,16.438131,0.18545,1.50064,22.068201,video
37276,6,443,6,272,40,60,45.33333,7.88811,-0.34041,1.15907,3.22031,0.002821,30.679022,6.17099,12.25408,30.854946,video
46132,6,80,22,10884,40,1400,494.72727,610.46414,-1.3852,0.70091,130.15139,0,0.180558,0.03518,0.05445,0.738856,video
45066,6,443,21,3806,40,1400,181.2381,324.50444,7.45168,2.90093,70.81268,0.000068,19.823482,1.51327,4.67433,30.265456,video
39759,6,80,23,10709,40,1400,465.6087,586.29735,-1.05812,0.87813,122.25145,0.000001,30.258828,1.39378,6.29903,30.663107,video
41512,6,443,35,10462,40,1400,298.91429,430.44783,2.12175,1.85641,72.75896,0.000001,43.848686,1.94921,8.02163,66.27329,video
46955,6,80,2668,2327664,40,1400,872.43778,660.50309,-1.79265,-0.4542,12.78739,0,43.021163,0.04612,1.01427,122.992352,video
41588,6,443,18,6102,40,1400,339,500.80702,0.65235,1.56958,118.04135,0.000001,19.824529,1.20513,4.6552,20.487171,video
46173,6,80,9,484,52,60,53.77778,3.32592,0.13393,1.50334,1.10864,0.041555,151.91084,26.83538,51.1405,214.683051,video
37323,6,80,59,32640,52,1400,553.22034,553.74558,-1.40988,0.4816,72.09153,0.000001,17.408875,0.48887,2.51287,28.354521,video
42866,6,80,14,2578,40,1400,184.14286,360.34841,7.05364,2.96913,96.30716,0.000139,83.976583,8.92542,23.05825,116.030519,video
40968,6,443,19,3697,40,1400,194.57895,335.41072,6.64642,2.7656,76.9485,0.000037,19.845706,1.43656,4.61089,25.858018,video
40880,6,80,15,4109,40,1400,273.93333,449.66231,2.66377,2.15487,116.10231,0.00005,29.768577,4.19248,10.14136,58.694735,video
41056,6,443,22,3818,40,1400,173.54545,316.26064,8.24687,3.02151,67.427,0.000002,19.859199,1.24048,4.31458,26.050181,video
41346,6,80,20,4294,40,1400,214.7,402.27169,4.95972,2.63426,89.95068,0,78.403343,6.04714,18.29069,114.89567,video
40317,6,80,143,92514,52,1400,646.95105,637.54113,-1.83742,0.25672,53.31387,0,30.730485,0.3184,2.64033,45.212564,video
41363,6,443,740,566868,40,1400,766.03784,668.90337,-1.97839,-0.11475,24.58938,0,179.118351,0.25031,6.58547,184.975448,video
39241,6,443,33,16456,40,1400,498.66667,614.9359,-1.36504,0.73179,107.0466,0.000001,0.127007,0.0218,0.0379,0.697692,video
40141,6,443,49,25407,40,1400,518.5102,609.17301,-1.44582,0.65393,87.02472,0.000001,19.844654,0.52436,2.86104,25.169236,video
41272,6,443,23,6278,40,1400,272.95652,460.40091,1.98287,1.94889,96.00023,0.000001,191.825362,9.8219,39.92763,216.081873,video
45781,6,80,394,299681,40,1400,760.61168,673.74173,-1.98086,-0.10877,33.94262,0,1.476095,0.01067,0.08413,4.19242,video
41516,6,443,45,17973,40,1400,399.4,505.2227,-0.18762,1.19289,75.31415,0.000007,43.744629,1.50114,7.084,66.050125,video
45359,6,80,18659,16294996,40,1400,873.30489,660.66554,-1.79054,-0.45735,4.83657,0,64.283712,0.00795,0.47096,148.355864,video
37920,6,80,12,968,52,216,80.66667,57.15087,1.6273,1.9487,16.49804,0.00001,0.090873,0.03761,0.02836,0.413752,video
46111,6,80,8370,7198221,40,1400,860.00251,663.80977,-1.8263,-0.41622,7.25573,0,9.040019,0.01017,0.11796,85.140512,video
44182,6,443,15,3536,40,1400,235.73333,370.22614,4.29109,2.33703,95.59198,0.000066,19.822065,1.48497,5.08641,20.789617,video
38853,6,80,113,67290,52,1400,595.48673,630.97103,-1.71858,0.43817,59.35676,0,30.662165,0.37286,2.9473,41.759929,video
47311,6,80,170,125167,40,1400,736.27647,673.76217,-1.98203,-0.03851,51.6752,0,0.306547,0.00745,0.03454,1.258379,video
39315,6,80,60,29389,52,1400,489.81667,536.26547,-1.04683,0.74528,69.23157,0.000001,94.497498,2.01662,12.35481,118.980387,video
38845,6,80,563,369469,52,1400,656.25044,646.82434,-1.8857,0.23062,27.2604,0,30.457622,0.10799,1.43008,60.693115,video
44168,6,80,31,14990,40,1400,483.54839,610.18146,-1.29267,0.77636,109.59182,0.000001,98.518646,4.07457,17.83238,122.237032,video
38825,6,80,31,14850,52,1400,479.03226,598.20832,-1.15232,0.86633,107.44139,0.000001,0.809975,0.03734,0.14653,1.12025,video
38829,6,80,49,28447,52,1400,580.55102,638.38646,-1.71072,0.46672,91.19807,0,0.780292,0.02344,0.1131,1.125261,video
41837,6,443,12,1295,40,557,107.91667,141.76239,6.19577,2.83602,40.92328,0.000039,110.00139,10.05944,31.60452,110.653878,video
39303,6,80,67,40418,52,1400,603.25373,571.06095,-1.57801,0.31565,69.7662,0.000001,95.52081,1.81314,11.79202,119.666981,video
42128,6,80,7,312,40,60,44.57143,7.53766,0.1955,1.40292,2.84897,0.003901,60.004141,19.33332,27.22683,115.999936,video
46319,6,80,30909,27249284,40,1400,881.59708,658.66542,-1.76569,-0.48373,3.74647,0,63.686718,0.00731,0.41874,225.845995,video
45937,6,80,2707,2225036,40,1400,821.95641,670.41454,-1.90859,-0.299,12.88544,0,1.333233,0.00707,0.03805,19.128235,video
45431,6,443,431,309519,40,1400,718.14153,671.44889,-1.9847,0.01665,32.34255,0,178.898202,0.42524,8.61703,182.851955,video
39509,6,80,86,52294,52,1400,608.06977,632.30087,-1.75283,0.37872,68.18276,0.000001,29.885953,0.40622,3.23997,34.52897,video
40954,6,443,23,6249,40,1400,271.69565,390.35262,3.44174,2.11166,81.39415,0.000021,19.770518,1.05648,4.11504,23.242612,video
40991,6,443,18,3020,40,1051,167.77778,254.71718,5.89872,2.62425,60.03741,0.000028,19.932473,1.26179,4.66842,21.450503,video
37321,6,80,61,35075,52,1400,575,568.68644,-1.48956,0.43774,72.81284,0.000001,18.681483,0.47262,2.54456,28.356961,video
48027,6,80,20,8768,40,1400,438.4,592.10163,-0.99193,0.96417,132.39795,0.000001,0.123752,0.02397,0.04169,0.455389,video
42570,6,8080,14,3375,40,1400,241.07143,425.20625,2.5325,2.09719,113.64115,0.000016,0.108134,0.03414,0.03795,0.443817,video
43024,6,80,10,2177,40,1398,217.7,410.46706,4.63463,2.58947,129.80108,0.000912,0.289223,0.1382,0.11514,1.243805,video
40979,6,443,16,3028,40,1225,189.25,309.58955,5.57263,2.58573,77.39739,0.000021,19.791679,1.36623,4.92471,20.493412,video
42956,6,80,15,6636,40,1400,442.4,588.02061,-0.95197,0.96189,151.82627,0.000001,16.842851,1.24467,4.32667,17.425402,video
46115,6,80,358,277064,40,1400,773.92179,674.38256,-1.96871,-0.15319,35.64223,0,0.941387,0.02593,0.09267,9.257857,video
45425,6,443,1743,1271888,40,1400,729.71199,675.69858,-1.99473,-0.02058,16.18469,0,179.79034,0.12516,4.36519,218.033811,video
45034,6,443,19,3726,40,1400,196.10526,337.73781,6.40113,2.72766,77.48237,0.000138,19.820757,1.66703,4.87836,30.00652,video
40473,6,443,48,25052,40,1400,521.91667,607.35787,-1.47024,0.64179,87.66456,0.000001,19.934562,0.66172,2.97622,31.100791,video
49094,6,8080,18,3460,40,1000,192.22222,302.78844,3.03166,2.18213,71.36792,0.000088,2.34173,0.19931,0.55493,3.388189,video
38563,6,80,51,26916,52,1400,527.76471,538.42991,-1.16628,0.62534,75.39527,0.000001,97.418472,2.39786,13.78273,119.892861,video
37327,6,80,62,34362,52,1400,554.22581,552.31642,-1.35592,0.52916,70.14426,0,17.547504,0.46466,2.44604,28.344363,video
39085,6,443,35,16688,40,1400,476.8,604.30559,-1.22868,0.82214,102.14629,0.000001,0.233579,0.02352,0.05169,0.799548,video
39385,6,443,45,25293,40,1400,562.06667,636.67953,-1.66089,0.51846,94.91058,0.000005,19.464086,0.46781,2.89737,20.583513,video
45086,6,443,19,3726,40,1400,196.10526,337.73781,6.40113,2.72766,77.48237,0.000092,19.848264,1.6711,4.8754,30.079858,video
38549,6,80,73,44091,52,1400,603.9863,593.74298,-1.63813,0.35577,69.49236,0.000001,97.793053,1.68919,11.57155,121.621813,video
46481,6,80,7,392,52,64,56,4.78091,-1.20333,0.58566,1.80702,0.02065,60.041695,10.08345,22.34217,60.500697,video
40827,6,443,13,1283,40,557,98.69231,137.93331,7.19289,3.02795,38.25582,0.000015,98.836454,13.26466,30.60094,159.175886,video
44971,6,443,50,14334,40,1400,286.68,477.89063,1.46935,1.83838,67.58394,0.000001,179.806804,3.68722,25.4207,180.673573,video
49933,6,443,38,8184,40,1400,215.36842,368.73942,5.76203,2.69719,59.81743,0.000001,179.783857,4.87803,29.15099,180.487277,video
45820,6,80,10,1537,40,834,153.7,244.62708,3.72955,2.36684,77.35788,0.001167,0.120054,0.0386,0.04219,0.347372,video
42028,6,80,37,19917,40,1400,538.2973,641.74731,-1.60351,0.58526,105.50261,0,17.520745,0.89192,3.61437,32.109263,video
42112,6,443,62,26602,40,1400,429.06452,524.43155,-0.4656,1.07733,66.60287,0.000006,95.917397,1.99767,12.3783,121.85773,video
37288,6,443,11,1255,40,557,114.09091,146.51308,5.39492,2.6967,44.17536,0.000096,31.773647,3.23241,9.51396,32.32411,video
40323,6,80,82,51009,52,1400,622.06098,616.65271,-1.72168,0.34648,68.0979,0,30.671465,0.55811,3.47045,45.20663,video
42506,6,443,32,11392,40,1400,356,484.20683,0.59746,1.47976,85.59648,0.000001,19.869508,1.05058,3.87097,32.567974,video
41664,6,443,62,25752,40,1400,415.35484,498.1544,-0.17836,1.15747,63.26567,0.000006,19.82203,0.42713,2.52738,26.055086,video
37998,6,80,16,6218,40,1400,388.625,560.99575,-0.49672,1.19806,140.24894,0.000294,0.133374,0.02704,0.04269,0.405597,video
42575,6,443,12,1295,40,557,107.91667,141.76239,6.19577,2.83602,40.92328,0.000029,108.120257,9.87087,31.06925,108.579613,video
45106,6,443,26,8968,40,1400,344.92308,491.2578,0.52289,1.47547,96.34358,0.000001,19.843115,1.20127,4.20664,30.031682,video
45252,6,443,19,3725,40,1400,196.05263,337.65577,6.40948,2.72894,77.46355,0.000084,19.839977,1.48268,4.63908,26.68832,video
49945,6,443,25,5990,40,1400,239.6,433.24303,3.46052,2.33942,86.64861,0.000001,179.709214,7.52351,35.90324,180.5643,video
38099,6,80,72,45155,52,1400,627.15278,627.05559,-1.77424,0.31448,73.89921,0.000001,17.019078,0.27624,2.0041,19.613382,video
47474,6,80,43,25297,40,1400,588.30233,643.40455,-1.74209,0.42446,98.11827,0,29.988727,0.72521,4.57031,30.458839,video
49098,6,8080,18,3460,40,1000,192.22222,302.78844,3.03166,2.18213,71.36792,0.000008,2.45901,0.20537,0.5754,3.491224,video
39765,6,80,23,9023,40,1400,392.30435,548.34561,-0.29629,1.23558,114.33796,0.000001,41.876806,3.31373,10.54803,72.90203,video
40947,6,443,7,312,40,60,44.57143,7.53766,0.1955,1.40292,2.84897,0.000022,30.585937,5.15676,11.37253,30.940581,video
40601,6,443,13,1423,52,569,109.46154,138.33494,7.18367,3.02739,38.36721,0.000032,59.772595,9.04808,20.2444,108.576912,video
48033,6,80,10,1710,40,1007,171,293.38439,4.37298,2.52366,92.77629,0.004093,0.115591,0.05508,0.04827,0.495764,video
45166,6,443,19,3727,40,1400,196.15789,337.81999,6.39279,2.72638,77.50122,0.000115,19.850501,1.67794,4.88225,30.202908,video
41078,6,443,18,3658,40,1400,203.22222,342.64227,6.10444,2.67311,80.76156,0.000063,75.626166,5.67901,18.09209,96.543192,video
41656,6,80,18,5569,40,1400,309.38889,493.73341,1.25739,1.79739,116.37408,0.000014,29.788075,2.01403,6.99783,34.238526,video
39505,6,80,25,11994,52,1400,479.76,590.20229,-1.10594,0.86935,118.04046,0.000001,29.989211,1.26799,5.98894,30.431804,video
47883,6,80,10,1617,40,818,161.7,249.67341,2.53918,2.08977,78.95366,0.001647,0.104788,0.05506,0.0473,0.495523,video
42061,6,443,43,12151,40,1400,282.5814,425.41139,1.36182,1.69522,64.87463,0,113.29028,4.29269,19.79623,180.293108,video
42061,6,443,6,317,40,86,52.83333,18.65848,-0.64444,1.04762,7.61729,0.000004,0.074964,0.01505,0.02996,0.075226,video
38769,6,80,91,54336,52,1400,597.0989,568.9537,-1.54276,0.3702,59.64255,0.000001,140.270225,1.83422,14.79483,165.079772,video
38209,6,80,11,2343,40,717,213,276.85769,-0.48831,1.20081,83.47574,0.004352,1.730403,0.46362,0.50982,4.636152,video
40191,6,443,5,232,40,60,46.4,8.2365,-0.81484,0.85217,3.68348,0.036468,60.038809,15.08119,25.95634,60.32476,video
39507,6,80,76,55148,52,1400,725.63158,639.67263,-1.89763,0.01181,73.37548,0,30.00178,0.4604,3.45469,34.529714,video
41367,6,443,35,13218,40,1400,377.65714,498.62582,0.24256,1.35675,84.28315,0.000001,19.877247,1.09179,3.87807,37.120715,video
38217,6,80,12,1362,40,818,113.5,212.49804,7.9915,3.28456,61.3429,0.004222,31.750581,3.25404,9.02657,35.794494,video
40325,6,80,87,61263,52,1400,704.17241,653.1666,-1.92898,0.06811,70.02681,0.000001,30.373718,0.36313,3.25527,31.229403,video
38454,6,80,10,1561,40,979,156.1,279.92372,5.32219,2.76707,88.51965,0.000027,0.133853,0.05204,0.04288,0.468401,video
38919,6,80,6,336,52,60,56,4,-1.8,0,1.63299,0.004804,15.436937,3.69453,5.96405,18.472643,video
46759,6,80,9967,8581039,40,1400,860.94502,663.22171,-1.82456,-0.41807,6.64319,0,70.884197,0.0178,0.9562,177.444491,video
39847,6,80,92,60145,52,1400,653.75,618.44742,-1.78218,0.22833,64.4776,0,102.696082,1.6626,11.12801,151.296889,video
46101,6,80,339,242560,40,1400,715.51622,675.57401,-1.99121,0.02209,36.69214,0,0.144615,0.00723,0.02516,2.442732,video
37764,6,443,19,2037,40,557,107.21053,113.18479,10.91519,3.42281,25.96637,0.000004,179.786652,10.62573,41.05044,191.263174,video
38967,6,80,74,47192,52,1400,637.72973,566.81508,-1.58715,0.24979,65.89091,0.000001,16.325366,0.28354,1.89405,20.698083,video
41344,6,80,15,2790,52,1400,186,348.18597,7.66043,3.06237,89.90123,0.000263,81.268076,8.11815,21.67473,113.654168,video
49941,6,443,25,6014,40,1400,240.56,432.81276,3.46462,2.34086,86.56255,0.000001,179.690786,7.51515,35.90113,180.3636,video
47535,6,80,222,166919,40,1400,751.88739,673.59321,-1.98019,-0.08394,45.20862,0,0.139633,0.00435,0.01871,0.960729,video
40253,6,443,13,1423,52,569,109.46154,138.33494,7.18367,3.02739,38.36721,0.00003,236.589148,24.7474,65.9591,296.968792,video
37326,6,8080,189,31659,40,1400,167.50794,237.3255,13.56879,3.40917,17.26289,0.000001,43.6569,1.57791,5.77306,296.64616,video
37326,6,8080,27,4137,40,931,153.22222,210.0214,4.94603,2.28251,40.41864,0.000245,69.592974,3.73657,13.70473,97.150865,video
46567,6,80,1052,806387,40,1400,766.52757,676.00346,-1.98097,-0.13087,20.84208,0,1.230388,0.01006,0.0515,10.568073,video
39131,6,443,37,8880,40,1400,240,417.44422,3.66601,2.32678,68.62741,0.000001,179.873283,5.01487,29.55649,180.535262,video
39841,6,80,173,106518,52,1400,615.71098,628.02141,-1.76442,0.35406,47.74758,0,102.697033,0.87964,8.13624,151.297592,video
40595,6,443,49,31340,52,1400,639.59184,644.83524,-1.8464,0.29382,92.11932,0,88.381244,2.2715,12.86633,109.032003,video
40477,6,443,7,312,40,60,44.57143,7.53766,0.1955,1.40292,2.84897,0.031394,30.583629,5.2425,11.33375,31.45502,video
42184,6,80,19,7435,40,1400,391.31579,551.46027,-0.39188,1.18743,126.51366,0.000001,16.012018,1.73475,4.82868,31.225462,video
39499,6,80,87,56245,52,1400,646.49425,645.41344,-1.85423,0.26375,69.19558,0.000001,30.597524,0.36646,3.27921,31.515857,video
42868,6,80,20,4523,52,1400,226.15,399.04853,4.90792,2.61972,89.22996,0.000037,81.498141,6.11777,18.95799,116.23767,video
40157,6,443,26,7524,40,1400,289.38462,465.16284,1.48288,1.81586,91.22594,0.00001,19.855147,0.84017,3.88194,21.004359,video
45238,6,80,12,1284,40,243,107,87.51,-1.29333,0.78036,25.26196,0.000082,19.552157,1.85993,5.59604,20.459257,video
42568,6,80,10,2153,40,1366,215.3,400.9419,4.57835,2.57523,126.78896,0.002503,0.331379,0.16134,0.12042,1.452092,video
45933,6,80,447,325857,40,1400,728.98658,676.43008,-1.99338,-0.01935,31.99404,0,1.25501,0.00855,0.06714,3.813451,video
49146,6,80,13,3701,40,1400,284.69231,484.1194,1.74178,1.94334,134.27056,0.000016,14.859921,1.27769,4.09552,15.332312,video
44354,6,443,19,3725,40,1400,196.05263,337.65577,6.40948,2.72894,77.46355,0.001072,19.84354,1.75116,5.00645,31.520932,video
37317,6,80,62,33139,52,1400,534.5,533.87569,-1.24008,0.55472,67.80228,0.000001,16.711932,0.46485,2.40296,28.355967,video
42686,6,443,9,392,40,60,43.55556,6.91393,1.3396,1.79061,2.30464,0.038328,151.910806,26.81938,51.1484,214.55506,video
46561,6,80,5050,4379192,40,1400,867.16673,662.20299,-1.80692,-0.43863,9.31849,0,63.952957,0.01846,0.90018,93.210122,video
42554,6,80,9,2113,40,1366,234.77778,418.11742,3.74183,2.40645,139.37247,0.060114,0.328016,0.16537,0.11491,1.322948,video
45357,6,80,1724,1564883,40,1400,907.70476,650.90563,-1.67666,-0.56747,15.67651,0,25.87043,0.04873,0.80274,83.966265,video
46933,6,80,17,6502,40,1400,382.47059,532.81827,-0.65338,1.09257,129.22741,0.000009,12.460198,0.88221,2.9941,14.115308,video
38917,6,80,53,29831,52,1400,562.84906,634.20874,-1.65154,0.53899,87.11527,0,30.235905,0.65856,4.17024,34.245138,video
44754,6,443,269,144987,40,1400,538.98513,582.21567,-1.44334,0.58924,35.49832,0,19.914613,0.81956,3.30593,219.640974,video
45115,6,80,19,7812,40,1400,411.15789,565.0038,-0.71564,1.06231,129.62076,0.000001,2.965253,0.18782,0.67477,3.380729,video
42831,6,443,33,8704,40,1400,263.75758,412.39353,1.89974,1.85194,71.7885,0.000005,123.512606,3.87709,21.4872,124.066994,video
42831,6,443,21,3927,40,1400,187,350.7198,5.2845,2.59749,76.53334,0.000004,179.915269,9.02118,39.20582,180.423665,video
45212,6,443,19,3696,40,1400,194.52632,338.49471,6.37195,2.72272,77.65601,0.000234,19.83833,1.73165,4.99155,31.169717,video
38849,6,80,159,93622,52,1400,588.81761,621.29283,-1.68411,0.46339,49.27173,0,30.637574,0.29366,2.47322,46.398851,video
41366,6,443,43,16897,40,1400,392.95349,502.51021,-0.04785,1.23267,76.63209,0.000001,86.933279,2.83511,13.4886,119.074719,video
39863,6,443,14,1335,40,557,95.35714,133.45872,8.04885,3.16316,35.66834,0.000023,59.734968,8.51184,19.9158,110.653875,video
48025,6,80,18,8480,40,1400,471.11111,610.65556,-1.2715,0.80588,143.9329,0.000001,0.115543,0.03029,0.04525,0.51485,video
39301,6,80,73,39126,52,1400,535.9726,562.66199,-1.3929,0.54861,65.85461,0.000001,93.565306,1.66684,11.12086,120.012339,video
37758,6,443,31,4459,40,723,143.83871,147.34119,7.12885,2.68457,26.46326,0.000004,179.762994,6.37998,32.21598,191.399309,video
46127,6,80,135,88192,40,1400,653.27407,670.73521,-1.93679,0.20583,57.7277,0,0.133644,0.00481,0.0209,0.644515,video
42308,6,80,21,4339,40,1400,206.61905,394.16137,5.42568,2.72099,86.01306,0.000044,128.344111,8.2491,28.30117,164.981972,video
46136,6,80,18,4064,40,1023,225.77778,363.30544,1.14252,1.76662,85.63191,0.002693,1.981121,0.38357,0.50711,6.520756,video
43427,6,80,13,4071,40,818,313.15385,352.72126,-1.37238,0.68508,97.82727,0.000004,0.879922,0.25,0.23475,3.00004,video
42154,6,443,15,1337,40,557,89.13333,129.86961,9.06205,3.32073,33.53219,0.000018,95.134479,8.50894,24.55154,119.125161,video
44232,6,80,12,2841,40,1400,236.75,401.77836,3.6336,2.28103,115.98342,0.000429,0.309714,0.1159,0.12189,1.274893,video
43431,6,80,16,3546,40,783,221.625,309.2048,-0.43579,1.25113,77.3012,0.000013,2.390082,0.37459,0.62194,5.618843,video
41650,6,80,11,2466,40,1400,224.18182,397.23701,4.74443,2.56262,119.77146,0.000231,29.896788,3.03443,8.9544,30.344345,video
42250,6,80,10,2145,40,1366,214.5,401.27478,4.57438,2.57432,126.89423,0.000032,0.313193,0.15484,0.13588,1.393558,video
45932,6,80,10,1621,40,772,162.1,244.15833,1.76919,1.91693,77.20964,0.000037,0.128318,0.04078,0.05345,0.367054,video
38659,6,443,47,25175,40,1400,535.6383,628.86126,-1.56785,0.60873,91.72884,0.000002,19.885614,0.45101,2.89734,20.746238,video
41000,6,443,40,13224,40,1400,330.6,458.74207,0.92824,1.54419,72.53349,0,19.886102,1.13665,3.57275,44.329343,video
40702,6,80,12,2368,52,1400,197.33333,369.6472,7.20578,3.0842,106.70796,0.000001,29.92842,2.91665,8.55576,32.0831,video
41684,6,443,11,1177,40,557,107,147.65562,5.66026,2.77674,44.51984,0.000196,19.962838,2.06054,5.96778,20.605386,video
46961,6,80,476,334661,40,1400,703.06933,677.42672,-1.99137,0.05417,31.0498,0,0.201,0.00301,0.01814,1.432003,video
45796,6,80,44,25938,40,1400,589.5,655.58785,-1.81143,0.39206,98.83359,0.000001,0.269981,0.01837,0.05015,0.78985,video
40912,6,443,13,1257,40,557,96.69231,137.95784,7.35815,3.06122,38.26262,0.000072,19.962858,2.12835,5.54706,25.540168,video
40892,6,443,33,11420,40,1400,346.06061,461.81591,0.79001,1.49027,80.39183,0.000017,19.933107,0.95778,3.56027,30.648855,video
45783,6,80,2087,1867243,40,1400,894.70196,654.78097,-1.7226,-0.52554,14.33292,0,50.219283,0.06146,1.29605,128.209243,video
46041,6,443,28,5675,40,1400,202.67857,371.15419,5.45857,2.65961,70.14155,0.000001,59.798805,2.23614,11.28908,60.375741,video
45787,6,80,3026,2565258,40,1400,847.73893,665.47874,-1.85571,-0.37684,12.09761,0,0.318755,0.00747,0.02635,22.594699,video
37762,6,443,19,2037,40,557,107.21053,113.18479,10.91519,3.42281,25.96637,0.000006,179.818077,10.64154,41.05468,191.547737,video
45794,6,80,10,1553,40,850,155.3,249.08314,3.80171,2.38417,78.767,0.004112,0.11382,0.04559,0.04137,0.410345,video
42514,6,80,16,4314,52,1400,269.625,435.3965,3.09799,2.25117,108.84912,0.000001,29.883043,2.393,7.46932,35.895013,video
39309,6,80,47,21246,52,1400,452.04255,505.44347,-0.77171,0.85248,73.72651,0.000004,95.058254,2.58396,14.00505,118.862149,video
41492,6,80,24,6449,40,1400,268.70833,442.54458,2.62067,2.0985,90.33403,0.000192,29.906616,2.77979,8.26855,63.935207,video
40932,6,443,21,3778,40,1400,179.90476,322.32591,7.70932,2.93823,70.33728,0.000039,19.846217,1.2982,4.40423,25.96394,video
40918,6,443,23,6027,40,1400,262.04348,404.33407,2.89093,2.05153,84.30948,0.000024,19.810605,0.98445,4.11012,21.657862,video
38751,6,80,107,61767,52,1400,577.26168,570.36121,-1.49315,0.44293,55.1389,0.000001,142.187355,1.56147,13.81384,165.515592,video
45789,6,80,332,249114,40,1400,750.34337,674.45359,-1.98587,-0.07873,37.01545,0,0.1428,0.00562,0.02229,1.859062,video
41407,6,443,44,12610,40,1400,286.59091,445.73052,1.35201,1.73404,67.1964,0,179.903594,5.02735,27.50051,216.175856,video
39313,6,80,57,27949,52,1400,490.33333,541.06841,-1.10401,0.73172,71.66626,0.000001,95.280522,2.12254,12.75762,118.862016,video
37319,6,80,77,44861,52,1400,582.61039,569.70872,-1.46427,0.44426,64.92433,0,15.230346,0.3731,2.10238,28.355601,video
38843,6,80,143,89614,52,1400,626.67133,641.05951,-1.82774,0.32706,53.60809,0,0.879737,0.02309,0.10579,3.278584,video
38093,6,80,62,35546,52,1400,573.32258,595.57925,-1.57195,0.46209,75.63864,0.000001,17.134854,0.32364,2.17328,19.742269,video
40943,6,443,59,17156,40,1400,290.77966,463.91273,1.60547,1.82795,60.39629,0.000001,179.897197,3.68898,23.7356,213.960783,video
40890,6,443,78,39309,40,1400,503.96154,579.47406,-1.30923,0.70697,65.61252,0.000001,19.931487,0.39936,2.32386,30.750885,video
40327,6,80,70,42826,52,1400,611.8,636.52518,-1.76742,0.38377,76.07931,0.000001,30.368938,0.4526,3.6281,31.229274,video
38765,6,80,103,66780,52,1400,648.34951,604.46974,-1.74725,0.22772,59.56017,0.000001,142.250478,1.61939,14.08368,165.177271,video
42116,6,443,62,24702,40,1400,398.41935,492.16715,0.0503,1.24173,62.50529,0.000003,91.787934,1.99256,11.86697,121.5462,video
44188,6,80,9,864,52,255,96,78.34539,0.23201,1.52144,26.11513,0.000384,19.911007,2.54553,6.5638,20.364235,video
41500,6,80,9,384,40,60,42.66667,6.25389,4.40548,2.59475,2.08463,0.003112,60.004098,8.3503,19.56847,66.802418,video
38661,6,443,5,232,40,60,46.4,8.2365,-0.81484,0.85217,3.68348,0.034244,60.032484,15.07421,25.9567,60.296837,video
45941,6,80,323,237662,40,1400,735.79567,675.46291,-1.99053,-0.03735,37.58376,0,0.178686,0.00417,0.02062,1.342035,video
46761,6,80,232,183540,40,1400,791.12069,671.23763,-1.94706,-0.2023,44.06891,0.000001,0.121375,0.00412,0.01805,0.951683,video
