@relation flows-weka.filters.unsupervised.attribute.Remove-R5-15-weka.filters.unsupervised.attribute.Remove-R1

@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 30 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 33 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute app {BG,FG}

@data
5222,49540,6,3,153,40,73,51,15.55635,0.000026,0.087817,0.04392,0.0439,0.087843,3,182,40,75,60.66667,14.97405,0.000302,0.087817,0.04406,0.04376,0.088119,BG
443,47359,6,9,4312,40,1480,479.11111,554.05404,0.000002,65.000055,8.20321,21.4674,65.625669,12,2229,40,1165,185.75,321.32178,0.000009,64.860241,5.98106,18.6193,65.791652,BG
443,60280,6,17,1259,52,182,74.05882,34.27994,0.000228,155.312811,13.28548,37.27347,212.567629,10,1176,52,264,117.6,83.45801,0.100338,155.111655,17.80697,48.56056,160.262692,BG
443,42921,6,11,4289,40,1500,389.90909,527.66526,0.000004,119.998835,12.08523,35.97145,120.852303,15,2848,40,1400,189.86667,350.21534,0.000023,119.988538,12.92382,33.4384,180.933526,BG
443,51411,6,10,6342,40,1320,634.2,570.20256,0.000001,0.223613,0.07019,0.09887,0.631669,15,2325,40,1133,155,276.90191,0.000304,0.112268,0.05909,0.05076,0.827302,BG
80,58210,6,6,620,40,400,103.33333,132.87421,0.00348,65.001311,13.2596,25.87338,66.297992,7,2018,40,1400,288.28571,464.08888,0.068335,65.265441,11.1273,24.21352,66.763785,BG
443,43227,6,11,4339,40,1500,394.45455,541.85949,0.000001,119.999208,12.07133,35.97611,120.713267,12,1137,40,365,94.75,96.61532,0.000005,120.044316,11.0036,34.48175,121.039638,BG
443,37737,6,10,3954,52,1500,395.4,549.33436,0.000114,9.107211,1.24082,2.7887,11.167356,10,1117,52,297,111.7,93.00758,0.000663,8.897691,1.08262,2.76391,9.743584,BG
5222,58172,6,11,725,40,147,65.90909,31.50023,0.000002,245.230007,24.99869,73.42172,249.986926,12,1177,40,453,98.08333,112.66207,0,245.027297,22.72604,70.30744,249.986448,BG
80,55453,6,6,518,40,298,86.33333,94.9415,0.000571,64.999314,13.17757,25.91126,65.887872,6,1105,40,861,184.16667,302.77187,0.100835,65.483915,13.19938,26.1423,65.996899,BG
80,40444,6,6,940,40,384,156.66667,158.09561,0.002722,5.000094,1.71461,2.01455,8.573072,9,973,40,238,108.11111,91.81194,0.000384,4.983763,1.07148,1.7492,8.571846,BG
443,45364,6,26,7379,40,1500,283.80769,416.03412,0.000002,116.850065,4.85205,22.86196,121.301275,26,2507,40,1005,96.42308,185.37367,0.000006,116.893832,4.86049,22.87853,121.512268,BG
443,38360,6,16,11745,40,1480,734.0625,689.73613,0.000002,11.515124,1.04769,2.83352,15.715283,13,1172,40,256,90.15385,74.96958,0.000493,11.38712,1.05599,3.11797,12.671884,BG
443,40803,6,12,6954,52,1500,579.5,648.79703,0.000098,14.805459,1.59479,4.18255,17.542707,10,1129,52,297,112.9,92.30433,0.100631,14.602967,1.77985,4.53632,16.018671,BG
80,49208,6,4,504,40,364,126,137.65173,0.002152,4.999654,1.73659,2.30886,5.209783,5,425,40,245,85,80.37413,0.100925,5.074834,1.34675,2.15241,5.387012,BG
80,42539,6,9,1816,52,1392,201.77778,420.8145,0.003435,20.003287,2.9709,6.4616,23.76723,5,698,52,482,139.6,171.22804,0.010322,23.581964,5.9741,10.16613,23.896395,BG
443,43560,6,13,1380,40,669,106.15385,167.02273,0.000004,3.804003,0.58722,1.04329,7.046689,12,2893,40,1400,241.08333,389.29476,0.000034,3.704011,0.41791,1.04212,4.597023,BG
80,43709,6,9,933,40,596,103.66667,174.10852,0.000003,119.999368,15.23579,39.59812,121.886331,6,1940,40,1072,323.33333,408.99497,0.000279,0.107964,0.04331,0.05252,0.216563,BG
80,36720,6,12,1354,52,774,112.83333,199.36141,0.001592,23.356176,5.8971,7.79149,64.868086,5,497,52,281,99.4,90.85285,0.100624,17.777404,4.5451,7.63979,18.180382,BG
443,46691,6,7,895,40,461,127.85714,144.29477,0.000005,0.22369,0.08474,0.07939,0.50842,8,1081,40,461,135.125,148.68292,0.000244,0.213758,0.10898,0.05718,0.762858,BG
443,43544,6,12,4260,40,1500,355,521.35177,0.000007,120.004766,11.15353,34.42673,122.688847,16,3544,40,1400,221.5,375.67889,0.000366,119.987413,12.18587,32.43868,182.78808,BG
80,33819,6,7,818,40,299,116.85714,115.3955,0.027157,64.318068,11.56387,23.60635,69.383248,7,1150,40,866,164.28571,286.56473,0.000228,68.131906,11.56329,25.29974,69.379766,BG
80,48014,6,7,788,40,388,112.57143,116.1512,0.000063,39.990442,6.73496,14.87257,40.409779,8,863,40,539,107.875,163.10766,0.000054,40.102393,5.78799,14.00887,40.515915,BG
80,53559,6,7,1218,40,499,174,205.65922,0.000006,2.999498,0.63538,1.07593,3.812308,5,1316,40,1136,263.2,436.46874,0.010492,3.585159,0.95308,1.52016,3.812314,BG
80,39212,6,5,990,52,774,198,288.01667,0.032842,20.000103,5.1406,8.57973,20.56241,7,613,52,281,87.57143,79.09462,0.000633,160.313266,30.15086,58.67553,180.905189,BG
80,48805,6,5,495,40,331,99,116.01034,0.003959,19.999674,5.0832,8.61237,20.332796,6,1849,40,1080,308.16667,398.31328,0.108408,20.163065,4.14114,8.01107,20.705682,BG
443,45926,6,11,4336,52,1500,394.18182,535.48972,0.000001,0.736006,0.25857,0.22339,2.585748,11,1169,52,297,106.27273,90.32476,0.000049,0.228951,0.11055,0.07228,1.105525,BG
80,60118,6,5,736,40,298,147.2,123.34407,0.000694,1.800681,0.55396,0.72473,2.215831,6,1093,40,861,182.16667,303.67659,0.101155,2.006469,0.50571,0.75139,2.528525,BG
5222,58411,6,8,857,40,147,107.125,43.41497,0.000079,268.184461,38.7304,93.67528,271.112805,11,1076,40,453,97.81818,118.04377,0.000767,266.852054,27.12997,79.91479,271.299701,BG
5222,58411,6,9,537,40,73,59.66667,15.30432,0.000004,125.124531,16.11888,41.20318,128.951005,7,1054,40,682,150.57143,217.44809,0.000031,125.163773,21.49195,46.38181,128.951671,BG
80,35120,6,16,7350,52,1500,459.375,611.38591,0.000139,25.599875,3.84657,6.73429,57.698559,7,1295,52,943,185,309.53098,0.094896,4.61185,1.02748,1.62998,6.164871,BG
443,41668,6,12,5172,40,625,431,274.37383,0.000699,18.496379,3.37776,5.48225,37.15532,4,542,40,402,135.5,154.08034,0.089206,0.10071,0.09655,0.00521,0.289639,BG
443,37018,6,9,4083,52,1500,453.66667,563.77675,0.000006,179.999482,22.57786,59.49986,180.622845,12,2507,52,1400,208.91667,366.82817,0.00051,179.878994,16.429,51.68746,180.718995,BG
80,36757,6,5,934,40,762,186.8,287.63755,0.032078,19.999726,5.14328,8.57804,20.573115,6,501,40,269,83.5,83.29816,0.101762,195.284988,43.19064,76.44535,215.953225,BG
80,35179,6,5,926,40,762,185.2,288.40416,0.033394,19.999712,5.18845,8.55292,20.753801,7,529,40,269,75.57143,79.26782,0.00101,235.663806,42.78472,86.5829,256.708303,BG
443,34261,6,12,7724,40,1480,643.66667,589.37344,0.000001,65.000514,5.97635,18.66528,65.739891,14,1728,40,541,123.42857,166.62906,0.000002,65.069669,5.06865,17.32091,65.892468,BG
443,41570,6,16,5778,40,1500,361.125,542.03262,0.000008,119.944408,8.17699,29.87448,122.65485,17,3092,40,1400,181.88235,326.99719,0.000169,120.007696,7.67186,29.00773,122.749721,BG
80,59363,6,4,438,40,298,109.5,109.13638,0.000535,64.999722,21.73415,30.59349,65.202461,5,1041,40,861,208.2,326.4919,0.100606,65.222729,16.40641,28.18414,65.625639,BG
443,32809,6,19,1245,40,170,65.52632,33.69112,0.000002,124.957464,13.35606,31.44536,240.409024,13,1212,40,252,93.23077,76.69836,0.000942,124.770232,16.22982,37.7327,194.757862,BG
443,58291,6,14,15352,40,1480,1096.57143,577.90678,0,1.727979,0.29676,0.47342,3.857935,8,873,40,505,109.125,149.7393,0.000032,3.446434,0.55115,1.18283,3.858044,BG
80,47594,6,6,1564,40,1352,260.66667,488.06238,0.000094,74.999277,15.03969,29.97988,75.198448,9,781,40,401,86.77778,111.46876,0.000068,75.215151,9.45211,24.85618,75.616867,BG
443,42311,6,13,2227,40,1405,171.30769,358.10363,0.000004,119.999904,10.25961,33.09002,123.115378,13,2901,40,1400,223.15385,375.45805,0.000118,122.342032,15.06907,35.9981,180.828822,BG
443,41375,6,12,1474,40,605,122.83333,153.97772,0.000002,119.85002,10.96636,34.43213,120.629933,15,3053,40,1400,203.53333,357.89158,0.000012,119.80098,12.92318,33.41585,180.924486,BG
80,57315,6,7,816,40,298,116.57143,114.94453,0.000582,64.79942,10.94889,24.08301,65.69335,7,1145,40,861,163.57143,284.81566,0.000524,65.186565,10.94891,24.25589,65.693485,BG
443,33805,6,15,7432,40,1500,495.46667,618.06072,0.000003,60.00115,4.60837,15.38165,64.517203,14,3501,40,1400,250.07143,371.58684,0.000049,59.925022,4.98112,15.88023,64.754565,BG
80,41012,6,6,532,40,312,88.66667,100.14434,0.002435,65.001547,13.10406,25.94888,65.520295,6,721,40,489,120.16667,165.11856,0.000478,65.116209,13.10406,26.00615,65.520301,BG
443,43259,6,15,2239,40,733,149.26667,209.12627,0.000004,119.974126,8.62357,30.88317,120.730037,19,5703,40,1400,300.15789,430.85548,0.000023,119.781492,10.05828,29.96444,181.048961,BG
443,43830,6,15,1416,40,397,94.4,91.2,0.000004,120.000263,8.81142,30.83983,123.359833,11,2821,40,1400,256.45455,392.85629,0.000315,0.708931,0.14194,0.19316,1.419358,BG
80,48364,6,11,3307,40,1480,300.63636,487.60496,0.000134,64.998915,6.63294,19.45599,66.32937,12,4298,40,1400,358.16667,478.03379,0.085145,64.918284,6.05007,18.61615,66.550821,BG
80,45128,6,5,1608,52,1392,321.6,535.20897,0.07432,19.999661,5.14725,8.57545,20.589001,6,762,52,482,127,158.828,0.0009,20.370166,4.15635,8.10717,20.781741,BG
443,41370,6,27,7604,40,1500,281.62963,442.9748,0.000002,119.999089,7.05566,25.34838,183.447124,29,10391,40,1400,358.31034,506.23418,0.000002,120.234035,6.55168,24.52395,183.446961,BG
443,39866,6,5,871,40,625,174.2,225.85783,0.000642,210.087087,52.62347,90.9117,210.493863,8,836,40,402,104.5,116.69404,0.089805,209.987934,30.08337,73.44573,210.583616,BG
443,39866,6,2,154,77,77,77,0,210.080059,210.080059,210.08006,0,210.080059,4,234,40,77,58.5,18.5,0.087959,209.989205,70.05576,98.94789,210.16727,BG
443,46874,6,8,3871,40,1500,483.875,578.39161,0.000003,0.247414,0.09902,0.10599,0.693119,10,1009,40,285,100.9,92.40828,0.000628,0.612603,0.16103,0.16711,1.449314,BG
80,42032,6,8,1023,40,387,127.875,146.59846,0.002623,5.000274,1.2436,1.62563,8.705173,6,658,40,240,109.66667,91.72725,0.088805,1.216903,0.37977,0.42548,1.898855,BG
80,36771,6,8,1312,40,1015,164,321.67258,0.000033,3.523613,0.93157,1.16445,6.520984,6,932,40,712,155.33333,249.056,0.000033,3.396144,0.76672,1.31665,3.833582,BG
80,56518,6,11,833,40,401,75.72727,103.05523,0.000032,64.9995,7.24875,19.28119,72.487534,11,2505,40,1400,227.72727,385.72555,0.000271,68.36707,7.24896,20.39583,72.489613,BG
80,36971,6,5,990,52,774,198,288.01667,0.041807,19.998727,5.21496,8.53798,20.859846,7,613,52,281,87.57143,79.09462,0.000922,222.591329,40.59753,81.73306,243.585163,BG
80,35720,6,7,1824,52,774,260.57143,324.73763,0.037189,17.509875,6.03052,6.52016,36.1831,8,677,52,281,84.625,74.3958,0.001024,20.575087,5.22509,7.42968,36.575653,BG
80,33647,6,9,5436,40,1500,604,646.18676,0.000002,58.854644,7.42707,19.43787,59.41658,10,713,40,297,71.3,75.55402,0.00009,58.966065,6.63891,18.50069,59.750148,BG
80,53822,6,6,592,40,372,98.66667,122.45634,0.009907,64.997494,13.22551,25.88749,66.127574,7,2023,40,1400,289,463.74593,0.101279,65.04795,11.06013,24.14538,66.360776,BG
443,57098,6,11,4753,40,1500,432.09091,573.40965,0.000004,119.854313,12.07905,35.92526,120.790506,12,1767,40,1005,147.25,263.94921,0.000008,119.873514,11.00271,34.42804,121.02984,BG
80,41079,6,4,524,40,384,131,146.29764,0.043462,4.999753,1.74933,2.29934,5.247984,5,420,40,240,84,78.38367,0.100913,5.120492,1.38153,2.15909,5.526109,BG
80,54809,6,2,92,40,52,46,6,30.101158,30.101158,30.10116,0,30.101158,3,140,40,60,46.66667,9.42809,0.101781,30.117368,15.10957,15.00779,30.219149,BG
8080,45423,6,16,1159,52,101,72.4375,22.26536,0.00002,249.318288,18.83527,61.70464,282.529103,12,1255,52,264,104.58333,72.5057,0.000089,249.076974,23.2711,71.42288,255.982081,BG
443,41402,6,31,10500,40,1500,338.70968,516.11334,0.000005,119.945978,4.17052,21.49924,125.115742,12,2735,40,1400,227.91667,385.87789,0.00026,0.102912,0.0819,0.03855,0.900922,BG
443,58397,6,16,990,40,155,61.875,34.65883,0.000836,24.89586,4.49682,6.59364,67.45223,10,1057,40,252,105.7,81.0482,0.100516,9.638814,1.96348,3.12959,17.671319,BG
443,58721,6,11,6954,40,1492,632.18182,658.9519,0.000001,4.999957,0.66617,1.45757,6.661708,12,2094,40,1053,174.5,291.09148,0.000323,4.823885,0.62654,1.35459,6.8919,BG
5222,58162,6,7,520,40,147,74.28571,35.53153,0.000004,266.182409,44.42485,99.17303,266.549093,13,1160,40,453,89.23077,110.56161,0.000017,265.986442,22.2315,73.49493,266.777942,BG
443,57763,6,30,16287,40,1480,542.9,619.71759,0,1.731999,0.30598,0.45107,8.873299,26,4127,40,509,158.73077,180.5186,0.00002,3.364006,0.21643,0.64976,5.410634,BG
443,36107,6,10,4589,40,1500,458.9,538.56206,0.000003,59.647622,6.73987,18.70613,60.658862,12,1688,40,877,140.66667,231.73416,0.000229,59.535579,5.52066,17.08141,60.727254,BG
443,42920,6,16,7394,40,1500,462.125,603.82001,0.000005,119.883597,8.08604,29.87933,121.290587,17,4780,40,1400,281.17647,467.55927,0.000262,119.883951,11.36014,31.57513,181.762251,BG
443,53379,6,18,1160,40,155,64.44444,33.47507,0.00021,24.895961,3.96816,6.36126,67.458641,10,1203,40,370,120.3,109.27767,0.099439,9.651427,1.96453,3.1324,17.680778,BG
80,38326,6,5,568,52,350,113.6,118.23637,0.000527,180.000041,45.0756,77.89869,180.302417,6,698,52,424,116.33333,137.62953,0.001017,179.938857,36.05173,71.94357,180.258654,BG
80,46544,6,5,594,40,414,118.8,147.80311,0.000517,64.999718,16.32617,28.10178,65.304682,6,1809,40,1293,301.5,456.02111,0.100841,65.118001,13.12484,25.99661,65.624205,BG
443,60694,6,13,7923,52,1500,609.46154,662.05805,0.000007,180.000841,15.24863,49.67673,182.983603,15,3502,52,1400,233.46667,385.85608,0.000383,179.850389,13.0904,46.25224,183.265592,BG
443,45728,6,9,3970,40,1492,441.11111,574.38343,0.000003,5.000063,0.71945,1.62249,5.755577,12,2106,40,1053,175.5,290.64798,0.000035,4.716968,0.53564,1.32492,5.892056,BG
443,56469,6,7,895,40,461,127.85714,144.29477,0.000044,0.25351,0.12046,0.0986,0.722736,8,1062,40,458,132.75,145.6921,0.103135,0.219225,0.15202,0.05332,1.064143,BG
443,45313,6,14,7396,52,1500,528.28571,624.4891,0.000002,1.518515,0.28559,0.40328,3.712639,14,1365,52,297,97.5,81.75639,0.000062,1.315991,0.18019,0.33203,2.342498,BG
80,39370,6,11,1302,52,774,118.36364,207.34305,0.029994,29.98535,7.80085,9.58148,78.008462,5,497,52,281,99.4,90.85285,0.100729,18.006226,4.58184,7.75057,18.327363,BG
443,33224,6,9,765,52,182,85,40.19674,0.000869,98.075883,17.37714,33.27595,139.017095,11,1294,52,264,117.63636,82.36093,0.00081,98.013155,13.91923,30.51806,139.192307,BG
80,33712,6,9,698,40,358,77.55556,99.348,0.000049,0.517139,0.15753,0.1697,1.260265,9,3011,40,1400,334.55556,449.4686,0.000032,0.517056,0.15755,0.14593,1.260385,BG
443,40894,6,13,4140,40,1500,318.46154,501.82752,0.000004,120.000055,10.26811,33.08946,123.217286,15,2988,40,1400,199.2,344.43426,0.000284,120.18173,8.83219,30.88628,123.650613,BG
80,54819,6,7,1218,40,499,174,205.65922,0.000004,2.999056,0.63818,1.078,3.829109,5,1350,40,1170,270,450.06666,0.000404,3.62335,0.95728,1.53982,3.829132,BG
80,42008,6,4,496,40,356,124,134.19389,0.002639,5.000517,1.74243,2.30559,5.227286,5,466,40,286,93.2,96.7107,0.109215,5.039929,1.34486,2.13335,5.379431,BG
443,38377,6,11,5454,52,1500,495.81818,612.51357,0.000146,0.899996,0.35793,0.2944,3.5793,10,1129,52,297,112.9,92.30433,0.090989,0.632495,0.19863,0.16112,1.787625,BG
80,40688,6,5,990,52,774,198,288.01667,0.039622,20.000061,5.17424,8.56086,20.696978,6,561,52,281,93.5,83.97966,0.000876,20.409857,4.16662,8.12188,20.833101,BG
80,38608,6,7,1816,52,774,259.42857,325.45478,0.003942,26.147452,8.40813,10.40674,50.448785,8,677,52,281,84.625,74.3958,0.000076,25.98857,7.20698,10.16692,50.448846,BG
443,47514,6,5,872,40,626,174.4,226.25702,0.000797,209.990885,52.59937,90.87007,210.397493,8,836,40,402,104.5,116.69404,0.089462,209.787527,30.06956,73.36956,210.486948,BG
443,47514,6,11,773,40,77,70.27273,14.2707,0.004041,211.41633,25.2337,62.36214,252.337005,4,234,40,77,58.5,18.5,0.000067,211.315198,70.47217,99.59107,211.416505,BG
443,43555,6,12,2097,40,733,174.75,252.73739,0.000005,3.376454,0.40722,0.94691,4.479385,12,2921,40,1400,243.41667,390.05971,0.000057,3.150487,0.36728,0.88415,4.040037,BG
8080,59055,6,19,1214,40,155,63.89474,30.65581,0.000019,26.43188,3.91219,6.60594,70.419363,10,1213,40,381,121.3,111.7614,0.089709,9.741586,1.95099,3.12997,17.558925,BG
443,43758,6,11,4336,52,1500,394.18182,535.48972,0.000003,9.327642,1.15929,2.73132,11.592891,11,1181,52,297,107.36364,89.73321,0.000038,9.120746,1.01078,2.70419,10.107794,BG
443,46686,6,22,14327,40,1500,651.22727,675.29885,0.000002,119.65408,5.83752,25.45161,122.587876,21,3051,40,957,145.28571,256.44495,0.000014,119.900734,6.13464,26.10094,122.692852,BG
443,39378,6,19,11294,40,1480,594.42105,640.114,0.000002,3.521947,0.58669,0.91095,10.560416,16,2184,40,269,136.5,99.10159,0.000027,3.52113,0.48296,0.97519,7.244409,BG
8080,36362,6,9,426,40,67,47.33333,11.1455,0.00849,19.61597,5.34502,6.14276,42.760163,5,247,40,67,49.4,11.72348,0.000596,1.837929,1.12135,0.763,4.485402,BG
8080,44635,6,17,1059,40,170,62.29412,34.19626,0.000188,25.408289,4.27364,6.60342,68.378284,10,1067,40,252,106.7,82.61846,0.096292,9.741405,1.95238,3.13646,17.571405,BG
80,49006,6,5,559,52,343,111.8,115.64152,0.003727,20.000973,5.07744,8.61644,20.309751,6,1912,52,1095,318.66667,400.55115,0.088627,20.302886,4.16261,8.07024,20.813031,BG
443,56465,6,14,8003,40,1500,571.64286,660.86616,0.000006,119.936775,9.34271,31.9261,121.455177,15,1694,40,765,112.93333,180.79545,0.000078,119.977362,8.69179,30.86525,121.685078,BG
80,51871,6,26,26965,40,1500,1037.11538,667.10848,0,118.580028,4.80433,23.22458,120.10815,24,1416,40,284,59,47.72491,0.000001,118.567508,5.2276,24.16453,120.234777,BG
443,39648,6,16,4283,40,1500,267.6875,460.18321,0.000006,119.999039,8.19906,29.88151,122.98595,18,3132,40,1400,174,319.4417,0.000292,120.198896,7.25181,28.23754,123.280839,BG
443,58117,6,8,6174,40,1492,771.75,720.29746,0.000001,3.98935,1.31559,1.55294,9.209146,6,731,40,475,121.83333,158.04896,0.001953,4.907013,1.04398,1.93193,5.219897,BG
8080,60981,6,19,1214,40,155,63.89474,30.65581,0.000082,174.397621,12.99468,39.58459,233.904323,15,1414,40,252,94.26667,69.45163,0.000761,174.20871,13.22607,44.66886,185.165002,BG
443,58968,6,11,4716,40,1500,428.72727,575.58715,0.000004,119.999635,12.09543,35.96824,120.954283,10,1895,40,1005,189.5,293.03899,0.000049,120.03914,13.44266,37.68759,120.983909,BG
443,34837,6,17,11298,40,1480,664.58824,507.53476,0.000001,63.144566,4.12006,15.24206,65.920956,19,1724,40,541,90.73684,119.66613,0.000002,61.682671,3.66552,14.09123,65.979432,BG
80,36311,6,11,1302,52,774,118.36364,207.34305,0.037942,26.817373,7.16613,8.77805,71.661251,5,497,52,281,99.4,90.85285,0.100486,17.875671,4.56968,7.68233,18.278705,BG
443,57488,6,18,1432,52,182,79.55556,35.45768,0.000004,123.267595,16.93068,36.7256,287.821484,14,1542,52,412,110.14286,104.08297,0.000687,123.064218,19.44447,41.50748,252.778108,BG
443,59332,6,17,15108,40,1480,888.70588,624.95579,0.000002,65.000196,4.17315,15.70616,66.77043,14,1748,40,541,124.85714,165.99219,0.000595,64.92768,5.14013,17.26006,66.821699,BG
443,41652,6,11,1401,40,733,127.36364,195.76622,0.000005,119.850206,12.06337,35.92902,120.633666,14,2981,40,1400,212.92857,365.24189,0.000024,119.924542,13.90984,34.49246,180.827892,BG
80,51247,6,4,505,40,365,126.25,138.08399,0.003192,5.000251,1.72267,2.31854,5.168012,5,425,40,245,85,80.37413,0.060675,5.045443,1.35272,2.13261,5.410897,BG
443,33403,6,11,4923,52,1500,447.54545,589.58142,0.00001,179.999755,18.23744,53.9224,182.374411,15,3726,52,1400,248.4,388.98086,0.00027,179.857647,13.04579,46.26632,182.641125,BG
80,38557,6,5,990,52,774,198,288.01667,0.032721,20.000161,5.21042,8.54117,20.841665,7,613,52,281,87.57143,79.09462,0.000537,153.73867,29.14273,56.22568,174.856359,BG
80,35558,6,9,4086,52,774,454,357.77833,0.038115,38.514552,7.45873,12.84896,59.669847,10,817,52,281,81.7,66.6364,0.000615,38.398812,6.67436,12.50404,60.06925,BG
80,40956,6,9,1816,52,1392,201.77778,420.8145,0.073787,20.001405,3.16055,6.4091,25.284367,5,698,52,482,139.6,171.22804,0.100269,25.282826,6.42311,10.88873,25.692444,BG
80,44988,6,5,559,52,343,111.8,115.64152,0.007738,19.998943,5.08331,8.61185,20.333225,6,2038,52,1221,339.66667,441.87354,0.102736,20.072866,4.10118,7.98584,20.505912,BG
5222,57657,6,13,1102,40,147,84.76923,44.9806,0.000006,151.812851,24.41454,53.9242,292.97444,16,2014,40,681,125.875,174.30536,0.000015,150.549869,19.53165,48.96527,292.974788,BG
80,54625,6,6,776,40,298,129.33333,119.47478,0.000495,64.800091,13.12256,25.83908,65.612791,7,1145,40,861,163.57143,284.81566,0.09993,65.12123,10.95587,24.22351,65.735216,BG
8080,60033,6,18,1051,40,89,58.38889,21.86865,0.000615,24.895847,3.96896,6.36839,67.472284,10,1165,40,332,116.5,100.8655,0.102287,9.799989,1.96374,3.15466,17.673653,BG
80,36817,6,5,545,40,373,109,132.08179,0.002239,0.304357,0.1527,0.14973,0.610815,6,977,40,757,162.83333,265.81975,0.001597,0.203802,0.12219,0.07563,0.610972,BG
443,52983,6,29,8182,40,1500,282.13793,486.45578,0.000008,119.84079,4.48559,22.20233,125.596629,28,3692,40,1400,131.85714,261.44744,0.000002,122.708587,4.65782,23.15366,125.761188,BG
80,57714,6,9,990,40,523,110,151.38545,0.000003,119.999246,22.76758,41.64931,182.140668,10,2297,40,1400,229.7,409.14888,0.000012,120.143718,20.23785,39.93,182.140617,BG
80,34443,6,12,1214,40,762,101.16667,199.27612,0.003343,23.360039,5.91744,7.82109,65.091868,5,449,40,269,89.8,89.9342,0.101031,17.978319,4.59739,7.72559,18.389546,BG
80,40674,6,7,896,40,639,128,208.65624,0.000007,119.999178,20.33766,44.57415,122.025972,8,2274,40,1400,284.25,448.24819,0.000741,120.088032,17.46318,41.89973,122.242227,BG
443,53789,6,17,1059,40,170,62.29412,34.19626,0.000036,24.895791,4.21652,6.47713,67.464275,10,1068,40,252,106.8,82.70405,0.10069,9.649267,1.96469,3.13192,17.68219,BG
